state1,state2,distance
New Hampshire,Colorado,1783.0229282956511
New Hampshire,Connecticut,153.625410456243
New Hampshire,Delaware,382.5754308527318
New Hampshire,District of Columbia,433.7810948587011
New Hampshire,Florida,1200.0783956912665
New Hampshire,Georgia,996.3360012425203
New Hampshire,Hawaii,5015.356582891513
New Hampshire,Idaho,2119.5409119825244
New Hampshire,Illinois,940.8418588319278
New Hampshire,Indiana,801.6962079069372
New Hampshire,Iowa,1114.7932252961587
New Hampshire,Kansas,1437.3286635745299
New Hampshire,Kentucky,835.356969237181
New Hampshire,Louisiana,1414.182002791861
New Hampshire,Maine,164.12541385943797
New Hampshire,Maryland,418.44325468524715
New Hampshire,Massachusetts,98.75771201501512
New Hampshire,Michigan,689.7655559187126
New Hampshire,Minnesota,1124.08291227987
New Hampshire,Mississippi,1235.7634792512624
New Hampshire,Missouri,1147.6069617416456
New Hampshire,Montana,1848.4303384033094
New Hampshire,Nebraska,1439.133271952877
New Hampshire,Nevada,2327.3927914988653
New Hampshire,New Hampshire,0.0
New Hampshire,New Jersey,288.7316890742838
New Hampshire,New Mexico,1948.126328572683
New Hampshire,New York,205.09305605859845
New Hampshire,North Carolina,697.6264983016595
New Hampshire,North Dakota,1416.6042008807976
New Hampshire,Ohio,622.4507407438701
New Hampshire,Oklahoma,1482.9782119488307
New Hampshire,Oregon,2411.9135780489014
New Hampshire,Pennsylvania,372.6755362050678
New Hampshire,Rhode Island,138.3545018299258
New Hampshire,South Carolina,839.2909764286127
New Hampshire,South Dakota,1419.7904860085462
New Hampshire,Tennessee,951.4094683410478
New Hampshire,Texas,1728.261531732566
New Hampshire,Utah,2081.3470443324736
New Hampshire,Vermont,60.439464280825455
New Hampshire,Virginia,571.2862707951188
New Hampshire,Washington,2346.3544531253033
New Hampshire,West Virginia,585.3369696389703
New Hampshire,Wisconsin,915.6732702087097
New Hampshire,Wyoming,1798.7785312007832
New Jersey,Alabama,846.737193665687
New Jersey,Alaska,3415.1656614439744
New Jersey,Arizona,2064.4235338334643
New Jersey,Arkansas,1039.6731677520258
New Jersey,California,2405.041785283394
New Jersey,Colorado,1641.6752026928157
New Jersey,Connecticut,141.86355697088604
New Jersey,Delaware,94.01667872095942
New Jersey,District of Columbia,153.12112383228603
New Jersey,Florida,911.3823558223794
New Jersey,Georgia,713.2589940218394
New Jersey,Hawaii,4906.297104653767
New Jersey,Idaho,2046.8727889082252
New Jersey,Illinois,768.5482506986588
New Jersey,Indiana,615.4973250023669
New Jersey,Iowa,988.6040228244398
New Jersey,Kansas,1271.5275276102768
New Jersey,Kentucky,601.3613738044243
New Jersey,Louisiana,1157.028473069936
New Jersey,Maine,451.4542856412214
New Jersey,Maryland,137.5032469694831
New Jersey,Massachusetts,206.51184505919068
New Jersey,Michigan,620.003771719186
New Jersey,Minnesota,1072.7270074471776
New Jersey,Mississippi,978.597939300248
New Jersey,Missouri,960.3344277269866
New Jersey,Montana,1799.7447140726158
New Jersey,Nebraska,1314.6973333072715
New Jersey,Nevada,2213.854783919048
New Jersey,New Hampshire,288.7316890742838
New Jersey,New Jersey,0.0
New Jersey,New Mexico,1767.5149471091422
New Jersey,New York,195.75409608202293
New Jersey,North Carolina,410.5062352185404
New Jersey,North Dakota,1375.37509596318
New Jersey,Ohio,429.30305461593196
New Jersey,Oklahoma,1283.1625414817872
New Jersey,Oregon,2343.5296221949066
New Jersey,Pennsylvania,171.29713948933127
New Jersey,Rhode Island,192.61520979751484
New Jersey,South Carolina,552.3883103445593
New Jersey,South Dakota,1335.610125156265
New Jersey,Tennessee,702.9465520088872
New Jersey,Texas,1502.6044356174825
New Jersey,Utah,1956.9048254130778
New Jersey,Vermont,286.80637019901104
New Jersey,Virginia,291.0593469038539
New Jersey,Washington,2307.7576242393798
New Jersey,West Virginia,335.77281959470173
New Jersey,Wisconsin,839.6999329784782
New Jersey,Wyoming,1703.3399686648827
New Mexico,Alabama,1116.1904639092159
New Mexico,Alaska,2816.712563249706
New Mexico,Arizona,317.2763526619121
New Mexico,Arkansas,778.8159007182804
New Mexico,California,773.5502320444357
New Mexico,Colorado,318.05772783999936
New Mexico,Connecticut,1875.499907357835
New Mexico,Delaware,1720.2581217826473
New Mexico,District of Columbia,1638.8287279993694
New Mexico,Florida,1448.3261743802877
New Mexico,Georgia,1311.4920470305576
New Mexico,Hawaii,3204.413447952754
New Mexico,Idaho,822.1741466465945
New Mexico,Illinois,1008.449619118063
New Mexico,Indiana,1155.2466990778814
New Mexico,Iowa,864.8657624513721
New Mexico,Kansas,514.4052818148366
New Mexico,Kentucky,1183.5435753015927
New Mexico,Louisiana,852.8439303970703
New Mexico,Maine,2078.437477913438
New Mexico,Maryland,1651.2050208281692
New Mexico,Massachusetts,1926.2470022364043
New Mexico,Michigan,1297.6960091971332
New Mexico,Minnesota,1027.0151533512208
New Mexico,Mississippi,954.6187720051216
New Mexico,Missouri,807.5632806665986
New Mexico,Montana,891.6848153344193
New Mexico,Nebraska,600.2977960036382
New Mexico,Nevada,673.7312354085492
New Mexico,New Hampshire,1948.126328572683
New Mexico,New Jersey,1767.5149471091422
New Mexico,New Mexico,0.0
New Mexico,New York,1744.0669568198202
New Mexico,North Carolina,1513.7102497965384
New Mexico,North Dakota,946.6439506487417
New Mexico,Ohio,1341.7456602919417
New Mexico,Oklahoma,495.4455811698023
New Mexico,Oregon,1013.9833913056132
New Mexico,Pennsylvania,1607.5886861753002
New Mexico,Rhode Island,1936.2330290843042
New Mexico,South Carolina,1441.4505462811157
New Mexico,South Dakota,760.1643953250791
New Mexico,Tennessee,1121.7140233909652
New Mexico,Texas,442.66585646042154
New Mexico,Utah,456.89948795746665
New Mexico,Vermont,1898.31339262094
New Mexico,Virginia,1537.412043253682
New Mexico,Washington,1164.454254794675
New Mexico,West Virginia,1443.3462907194942
New Mexico,Wisconsin,1109.3485991874581
New Mexico,Wyoming,597.4829939380476
New York,Alabama,933.2471112520049
New York,Alaska,3233.6852803712154
New York,Arizona,2027.4632656753124
New York,Arkansas,1064.6642919522283
New York,California,2335.951562038262
New York,Colorado,1584.8897898276773
New York,Connecticut,170.38057209626803
New York,Delaware,273.55358122502446
New York,District of Columbia,289.68160459690824
New York,Florida,1060.3502304582134
New York,Georgia,831.8411010483685
New York,Hawaii,4829.045320585428
New York,Idaho,1943.0223833021528
New York,Illinois,736.2018863785946
New York,Indiana,596.6611002569911
New York,Iowa,917.8340405382563
New York,Kansas,1234.329491399401
New York,Kentucky,637.1992328906863
New York,Louisiana,1221.111276127402
New York,Maine,353.92848234319763
New York,Maryland,277.02636056839486
New York,Massachusetts,195.5456418094519
New York,Michigan,504.36475566610966
New York,Minnesota,951.6969090008105
New York,Mississippi,1043.5927435280282
New York,Missouri,942.576849618315
New York,Montana,1680.9277612671015
New York,Nebraska,1244.0305617148076
New York,Nevada,2137.364873143425
New York,New Hampshire,205.09305605859845
New York,New Jersey,195.75409608202293
New York,New Mexico,1744.0669568198202
New York,New York,0.0
New York,North Carolina,550.5990752592155
New York,North Dakota,1250.5563057398767
New York,Ohio,418.7401127893706
New York,Oklahoma,1277.8929716615703
New York,Oregon,2237.674179475869
New York,Pennsylvania,185.04971238512874
New York,Rhode Island,221.6617492487232
New York,South Carolina,687.6504828080996
New York,South Dakota,1236.7195855489445
New York,Tennessee,757.2793051102052
New York,Texas,1524.8837350537385
New York,Utah,1887.8410592889577
New York,Vermont,163.04625178619466
New York,Virginia,413.9476275604196
New York,Washington,2184.600447067169
New York,West Virginia,399.8093957274497
New York,Wisconsin,731.6950220334387
New York,Wyoming,1613.2869176498962
North Carolina,Alabama,467.11314440417624
North Carolina,Alaska,3539.958984356184
North Carolina,Arizona,1826.4539335122581
North Carolina,Arkansas,739.3594515997598
North Carolina,California,2221.1858316983316
North Carolina,Colorado,1455.8687096376989
North Carolina,Connecticut,551.9843872506589
North Carolina,Delaware,319.0941771086893
North Carolina,District of Columbia,265.7388864152258
North Carolina,Florida,509.76460075657417
North Carolina,Georgia,307.1943293257326
North Carolina,Hawaii,4710.4884380112
North Carolina,Idaho,1949.0736386128556
North Carolina,Illinois,619.0214263669591
North Carolina,Indiana,481.5492946890984
North Carolina,Iowa,882.573537598198
North Carolina,Kansas,1067.4680920856624
North Carolina,Kentucky,356.1433991750612
North Carolina,Louisiana,791.6233695887738
North Carolina,Maine,861.2981664328408
North Carolina,Maryland,280.49846209009013
North Carolina,Massachusetts,616.4983428104093
North Carolina,Michigan,685.1780808920857
North Carolina,Minnesota,1072.4443443490438
North Carolina,Mississippi,619.969706612646
North Carolina,Missouri,747.9292832910377
North Carolina,Montana,1747.4845281448224
North Carolina,Nebraska,1176.431095213873
North Carolina,Nevada,2049.807154831651
North Carolina,New Hampshire,697.6264983016595
North Carolina,New Jersey,410.5062352185404
North Carolina,New Mexico,1513.7102497965384
North Carolina,New York,550.5990752592155
North Carolina,North Carolina,0.0
North Carolina,North Dakota,1359.8623841001079
North Carolina,Ohio,375.51796600727835
North Carolina,Oklahoma,1018.4309618290647
North Carolina,Oregon,2242.525321791351
North Carolina,Pennsylvania,377.1139489689785
North Carolina,Rhode Island,597.7003165796812
North Carolina,South Carolina,141.88279447106314
North Carolina,South Dakota,1259.1480397595562
North Carolina,Tennessee,392.0014242424788
North Carolina,Texas,1182.8730898759761
North Carolina,Utah,1784.5242454534705
North Carolina,Vermont,687.0781839438349
North Carolina,Virginia,138.76527817814815
North Carolina,Washington,2251.0649508471943
North Carolina,West Virginia,223.41643546634293
North Carolina,Wisconsin,839.6092404889813
North Carolina,Wyoming,1586.0130354369803
North Dakota,Alabama,1239.5313417222858
North Dakota,Alaska,2237.4216687785347
North Dakota,Arizona,1079.4076833727806
North Dakota,Arkansas,960.9279020397568
North Dakota,California,1198.6993879185259
North Dakota,Colorado,637.073767571907
North Dakota,Connecticut,1419.2058924350156
North Dakota,Delaware,1380.8532965286222
North Dakota,District of Columbia,1316.213953949192
North Dakota,Florida,1619.4909005256877
North Dakota,Georgia,1357.2070699743388
North Dakota,Hawaii,3619.464009677015
North Dakota,Idaho,713.7727084557965
North Dakota,Illinois,759.9847664738406
North Dakota,Indiana,879.4141137778524
North Dakota,Iowa,504.88516780672035
North Dakota,Kansas,627.163511350086
North Dakota,Kentucky,1030.3021948429478
North Dakota,Louisiana,1216.1241783216087
North Dakota,Maine,1488.5387812370852
North Dakota,Maryland,1320.6204493976134
North Dakota,Massachusetts,1443.4699163578903
North Dakota,Michigan,755.592134375228
North Dakota,Minnesota,302.7521628143749
North Dakota,Mississippi,1162.7215575954806
North Dakota,Missouri,746.853161837401
North Dakota,Montana,431.8271934254088
North Dakota,Nebraska,409.5715309565003
North Dakota,Nevada,985.1471900379729
North Dakota,New Hampshire,1416.6042008807976
North Dakota,New Jersey,1375.37509596318
North Dakota,New Mexico,946.6439506487417
North Dakota,New York,1250.5563057398767
North Dakota,North Carolina,1359.8623841001079
North Dakota,North Dakota,0.0
North Dakota,Ohio,1008.4440448779612
North Dakota,Oklahoma,832.7792175216168
North Dakota,Oregon,999.2327917501837
North Dakota,Pennsylvania,1208.937361819509
North Dakota,Rhode Island,1472.1937723553162
North Dakota,South Carolina,1381.4664198920937
North Dakota,South Dakota,207.91772302421043
North Dakota,Tennessee,1080.0167995060574
North Dakota,Texas,1103.6815414089544
North Dakota,Utah,794.9876270146723
North Dakota,Vermont,1356.5062804508348
North Dakota,Virginia,1292.8002200169556
North Dakota,Washington,934.3610055393087
North Dakota,West Virginia,1169.2706563412348
North Dakota,Wisconsin,539.6542347625186
North Dakota,Wyoming,462.4569289630997
Ohio,Alabama,564.0422141898638
Ohio,Alaska,3165.365610663085
Ohio,Arizona,1635.8334061116232
Ohio,Arkansas,646.4300950417969
Ohio,California,1978.8295412241116
Ohio,Colorado,1213.558154211477
Ohio,Connecticut,534.3079353596571
Ohio,Delaware,398.81188433276606
Ohio,District of Columbia,322.63872683319966
Ohio,Florida,803.6655748856217
Ohio,Georgia,528.3530004791281
Ohio,Hawaii,4480.736358182932
Ohio,Idaho,1643.1843672999307
Ohio,Illinois,339.27229612801733
Ohio,Indiana,186.78420823176
Ohio,Iowa,571.0528110853636
Ohio,Kansas,842.3456300872963
Ohio,Kentucky,233.00019461957365
Ohio,Louisiana,818.634564721324
Ohio,Maine,771.3737174076242
Ohio,Maryland,331.0454566511964
Ohio,Massachusetts,587.4592335128837
Ohio,Michigan,310.61785599580884
Ohio,Minnesota,711.7932372705482
Ohio,Mississippi,645.5847835198697
Ohio,Missouri,534.3648644932218
Ohio,Montana,1415.4763405079675
Ohio,Nebraska,892.7233407242552
Ohio,Nevada,1790.7151872371014
Ohio,New Hampshire,622.4507407438701
Ohio,New Jersey,429.30305461593196
Ohio,New Mexico,1341.7456602919417
Ohio,New York,418.7401127893706
Ohio,North Carolina,375.51796600727835
Ohio,North Dakota,1008.4440448779612
Ohio,Ohio,0.0
Ohio,Oklahoma,864.5133885081477
Ohio,Oregon,1939.9338611557469
Ohio,Pennsylvania,265.84630037782443
Ohio,Rhode Island,594.9834968321095
Ohio,South Carolina,451.5198566636619
Ohio,South Dakota,935.1703958136657
Ohio,Tennessee,361.7039271198939
Ohio,Texas,1106.1487893792773
Ohio,Utah,1531.4641338015094
Ohio,Vermont,581.2400094795407
Ohio,Virginia,285.3716425648927
Ohio,Washington,1924.0594546378138
Ohio,West Virginia,162.3494340745839
Ohio,Wisconsin,474.1263221797816
Ohio,Wyoming,1290.4535573929875
Oklahoma,Alabama,640.487394748614
Oklahoma,Alaska,2993.2459905763994
Oklahoma,Arizona,808.5874804138907
Oklahoma,Arkansas,289.66375792662865
Oklahoma,California,1227.3009685762183
Oklahoma,Colorado,501.84882844753196
Oklahoma,Connecticut,1397.9623684994026
Oklahoma,Delaware,1230.8949375433472
Oklahoma,District of Columbia,1149.3979090075595
Oklahoma,Florida,1002.478680589804
Oklahoma,Georgia,829.9486498206137
Oklahoma,Hawaii,3695.711700878532
Oklahoma,Idaho,1087.975849371049
Oklahoma,Illinois,547.7210586630059
Oklahoma,Indiana,681.4130666125108
Oklahoma,Iowa,496.55432314306086
Oklahoma,Kansas,206.21026003936987
Oklahoma,Kentucky,690.8045121580427
Oklahoma,Louisiana,445.0202039160439
Oklahoma,Maine,1623.2182636886175
Oklahoma,Maryland,1162.310993561861
Oklahoma,Massachusetts,1451.966557387277
Oklahoma,Michigan,879.482510823511
Oklahoma,Minnesota,756.2516731651081
Oklahoma,Mississippi,489.4305528270419
Oklahoma,Missouri,337.660434875884
Oklahoma,Montana,1009.7568126867977
Oklahoma,Nebraska,428.789211714437
Oklahoma,Nevada,1080.9376999422334
Oklahoma,New Hampshire,1482.9782119488307
Oklahoma,New Jersey,1283.1625414817872
Oklahoma,New Mexico,495.4455811698023
Oklahoma,New York,1277.8929716615703
Oklahoma,North Carolina,1018.4309618290647
Oklahoma,North Dakota,832.7792175216168
Oklahoma,Ohio,864.5133885081477
Oklahoma,Oklahoma,0.0
Oklahoma,Oregon,1350.1653701754467
Oklahoma,Pennsylvania,1128.8946597513188
Oklahoma,Rhode Island,1458.452943386072
Oklahoma,South Carolina,950.1733755149423
Oklahoma,South Dakota,627.8196399051856
Oklahoma,Tennessee,626.4410949191821
Oklahoma,Texas,302.6358132092224
Oklahoma,Utah,819.4491690056436
Oklahoma,Vermont,1437.15292095481
Oklahoma,Virginia,1043.7509439226005
Oklahoma,Washington,1433.8643894308875
Oklahoma,West Virginia,953.7298349626363
Oklahoma,Wisconsin,738.5082932355547
Oklahoma,Wyoming,741.748102550963
Oregon,Alabama,1969.553573073945
Oregon,Alaska,1861.858429918222
Oregon,Arizona,819.0940085022584
Oregon,Arkansas,1618.5687604960137
Oregon,California,469.21713079821757
Oregon,Colorado,848.7685997671483
Oregon,Connecticut,2403.194064052347
Oregon,Delaware,2334.192236311603
Oregon,District of Columbia,2261.5908987739763
Oregon,Florida,2347.0027504502523
Oregon,Georgia,2141.022576691049
Oregon,Hawaii,2623.9176723674445
Oregon,Idaho,296.9262511756588
Oregon,Illinois,1626.9481892424924
Oregon,Indiana,1775.7670594205279
Oregon,Iowa,1370.8800760517734
Oregon,Kansas,1210.7602131286023
Oregon,Kentucky,1887.1196500544174
Oregon,Louisiana,1789.380600774469
Oregon,Maine,2487.740428831403
Oregon,Maryland,2268.7711934606345
Oregon,Massachusetts,2432.6312899245295
Oregon,Michigan,1734.2759206933724
Oregon,Minnesota,1288.005284337563
Oregon,Mississippi,1833.1146552538291
Oregon,Missouri,1507.4329673023647
Oregon,Montana,572.0635064156111
Oregon,Nebraska,1066.4569654567022
Oregon,Nevada,377.16089249683256
Oregon,New Hampshire,2411.9135780489014
Oregon,New Jersey,2343.5296221949066
Oregon,New Mexico,1013.9833913056132
Oregon,New York,2237.674179475869
Oregon,North Carolina,2242.525321791351
Oregon,North Dakota,999.2327917501837
Oregon,Ohio,1939.9338611557469
Oregon,Oklahoma,1350.1653701754467
Oregon,Oregon,0.0
Oregon,Pennsylvania,2172.83965883655
Oregon,Rhode Island,2458.690717682992
Oregon,South Carolina,2221.835205337602
Oregon,South Dakota,1008.0954779371393
Oregon,Tennessee,1886.0078217914738
Oregon,Texas,1438.8526050925225
Oregon,Utah,559.7293726089044
Oregon,Vermont,2352.203609094461
Oregon,Virginia,2209.1134995726147
Oregon,Washington,238.25577533169096
Oregon,West Virginia,2089.6195136229576
Oregon,Wisconsin,1507.9412088542094
Oregon,Wyoming,656.5529586679228
Pennsylvania,Alabama,749.0525521268635
Pennsylvania,Alaska,3282.5493767914027
Pennsylvania,Arizona,1900.7922324863957
Pennsylvania,Arkansas,898.9017602642227
Pennsylvania,California,2235.2160377521445
Pennsylvania,Colorado,1473.2026285735094
Pennsylvania,Connecticut,269.0687367528387
Pennsylvania,Delaware,178.39298571223117
Pennsylvania,District of Columbia,142.03801622859743
Pennsylvania,Florida,884.3725342894891
Pennsylvania,Georgia,648.1703101847597
Pennsylvania,Hawaii,4736.007638410286
Pennsylvania,Idaho,1876.1022209501398
Pennsylvania,Illinois,602.9907952394421
Pennsylvania,Indiana,452.4531600919186
Pennsylvania,Iowa,817.6674927042028
Pennsylvania,Kansas,1106.6594814939017
Pennsylvania,Kentucky,463.7909147476135
Pennsylvania,Louisiana,1041.806563458296
Pennsylvania,Maine,531.8156577276892
Pennsylvania,Maryland,136.7031898311117
Pennsylvania,Massachusetts,324.7353927921049
Pennsylvania,Michigan,455.65269100550773
Pennsylvania,Minnesota,906.2004353230649
Pennsylvania,Mississippi,863.5639845155328
Pennsylvania,Missouri,800.1910847113132
Pennsylvania,Montana,1631.219179777479
Pennsylvania,Nebraska,1144.091953227529
Pennsylvania,Nevada,2043.192767482042
Pennsylvania,New Hampshire,372.6755362050678
Pennsylvania,New Jersey,171.29713948933127
Pennsylvania,New Mexico,1607.5886861753002
Pennsylvania,New York,185.04971238512874
Pennsylvania,North Carolina,377.1139489689785
Pennsylvania,North Dakota,1208.937361819509
Pennsylvania,Ohio,265.84630037782443
Pennsylvania,Oklahoma,1128.8946597513188
Pennsylvania,Oregon,2172.83965883655
Pennsylvania,Pennsylvania,0.0
Pennsylvania,Rhode Island,329.5844337454786
Pennsylvania,South Carolina,509.30747387822805
Pennsylvania,South Dakota,1164.7977019570233
Pennsylvania,Tennessee,578.7497440202167
Pennsylvania,Texas,1361.7901174013348
Pennsylvania,Utah,1786.888669433136
Pennsylvania,Vermont,342.38973720847724
Pennsylvania,Virginia,238.35893829771652
Pennsylvania,Washington,2139.7189711414308
Pennsylvania,West Virginia,215.42665310684427
Pennsylvania,Wisconsin,671.2227954594076
Pennsylvania,Wyoming,1532.0455186640017
Rhode Island,Alabama,1039.3519533569654
Rhode Island,Alaska,3423.1016997237357
Rhode Island,Arizona,2226.9995592695986
Rhode Island,Arkansas,1224.0565903248985
Rhode Island,California,2548.92654396948
Rhode Island,Colorado,1792.5465832250818
Rhode Island,Connecticut,60.73487207160629
Rhode Island,Delaware,278.9348373738002
Rhode Island,District of Columbia,345.7136210262497
Rhode Island,Florida,1088.4558370137725
Rhode Island,Georgia,903.0993806146189
Rhode Island,Hawaii,5045.412089938247
Rhode Island,Idaho,2163.7202276799244
Rhode Island,Illinois,929.3808290670106
Rhode Island,Indiana,781.0545671250682
Rhode Island,Iowa,1128.9053023577105
Rhode Island,Kansas,1432.4687155694992
Rhode Island,Kentucky,786.1107859873695
Rhode Island,Louisiana,1348.8350213948934
Rhode Island,Maine,280.17495098515764
Rhode Island,Maryland,330.10871387933446
Rhode Island,Massachusetts,42.30662407594416
Rhode Island,Michigan,724.6261232921102
Rhode Island,Minnesota,1173.2831609742125
Rhode Island,Mississippi,1170.2677417069199
Rhode Island,Missouri,1129.235540937349
Rhode Island,Montana,1902.581555702212
Rhode Island,Nebraska,1456.1014786844594
Rhode Island,Nevada,2352.4706264786005
Rhode Island,New Hampshire,138.3545018299258
Rhode Island,New Jersey,192.61520979751484
Rhode Island,New Mexico,1936.2330290843042
Rhode Island,New York,221.6617492487232
Rhode Island,North Carolina,597.7003165796812
Rhode Island,North Dakota,1472.1937723553162
Rhode Island,Ohio,594.9834968321095
Rhode Island,Oklahoma,1458.452943386072
Rhode Island,Oregon,2458.690717682992
Rhode Island,Pennsylvania,329.5844337454786
Rhode Island,Rhode Island,0.0
Rhode Island,South Carolina,739.1366036748163
Rhode Island,South Dakota,1456.149057836698
Rhode Island,Tennessee,892.3928931661936
Rhode Island,Texas,1687.3772900376632
Rhode Island,Utah,2100.404761634985
Rhode Island,Vermont,174.4897727499322
Rhode Island,Virginia,483.2773423173495
Rhode Island,Washington,2406.1634019807084
Rhode Island,West Virginia,523.3119386204227
Rhode Island,Wisconsin,951.6671645287346
Rhode Island,Wyoming,1831.3865201461726
South Carolina,Alabama,351.9076099094892
South Carolina,Alaska,3589.822809806707
South Carolina,Arizona,1757.4020967647753
South Carolina,Arkansas,662.7008191453411
South Carolina,California,2169.958376450186
South Carolina,Colorado,1412.2430723734449
South Carolina,Connecticut,693.8482205181132
South Carolina,Delaware,460.8165925438963
South Carolina,District of Columbia,406.5097188785211
South Carolina,Florida,375.60476206965
South Carolina,Georgia,171.5976219651862
South Carolina,Hawaii,4645.346139238244
South Carolina,Idaho,1932.3224999569393
South Carolina,Illinois,623.3531588483831
South Carolina,Indiana,508.5128568317584
South Carolina,Iowa,886.8559393782787
South Carolina,Kansas,1024.7847542742152
South Carolina,Kentucky,351.4203017133518
South Carolina,Louisiana,676.8844897402217
South Carolina,Maine,1003.0575240983623
South Carolina,Maryland,421.51075028480807
South Carolina,Massachusetts,758.343587492428
South Carolina,Michigan,758.9307764854176
South Carolina,Minnesota,1106.9504681132448
South Carolina,Mississippi,513.7742165036022
South Carolina,Missouri,714.6897946829537
South Carolina,Montana,1749.5772058442383
South Carolina,Nebraska,1157.5256544529407
South Carolina,Nevada,2007.462431948302
South Carolina,New Hampshire,839.2909764286127
South Carolina,New Jersey,552.3883103445593
South Carolina,New Mexico,1441.4505462811157
South Carolina,New York,687.6504828080996
South Carolina,North Carolina,141.88279447106314
South Carolina,North Dakota,1381.4664198920937
South Carolina,Ohio,451.5198566636619
South Carolina,Oklahoma,950.1733755149423
South Carolina,Oregon,2221.835205337602
South Carolina,Pennsylvania,509.30747387822805
South Carolina,Rhode Island,739.1366036748163
South Carolina,South Carolina,0.0
South Carolina,South Dakota,1261.4593706055368
South Carolina,Tennessee,337.39380430777226
South Carolina,Texas,1085.712995972101
South Carolina,Utah,1741.6740650108823
South Carolina,Vermont,827.685266466214
South Carolina,Virginia,273.74699191792945
South Carolina,Washington,2246.1928060548744
South Carolina,West Virginia,326.07777758112707
South Carolina,Wisconsin,883.9128365090286
South Carolina,Wyoming,1566.7399866984924
South Dakota,Alabama,1080.232672213162
South Dakota,Alaska,2406.7357219409387
South Dakota,Arizona,929.3472074004937
South Dakota,Arkansas,777.8351225782434
South Dakota,California,1122.5951329074635
South Dakota,Colorado,465.6316469670749
South Dakota,Connecticut,1399.373708923533
South Dakota,Delaware,1326.7556265159628
South Dakota,District of Columbia,1255.2486484629642
South Dakota,Florida,1465.6342559238396
South Dakota,Georgia,1215.9827015526462
South Dakota,Hawaii,3595.614350238081
South Dakota,Idaho,711.306741619699
South Dakota,Illinois,641.3376179715488
South Dakota,Indiana,780.4995071174887
South Dakota,Iowa,376.73868998624755
South Dakota,Kansas,421.65578370525435
South Dakota,Kentucky,912.3502697977374
South Dakota,Louisiana,1025.3248480260766
South Dakota,Maine,1512.3670177696008
South Dakota,Maryland,1261.9567126197608
South Dakota,Massachusetts,1432.2618014613784
South Dakota,Michigan,732.5067801887585
South Dakota,Minnesota,314.81202159730276
South Dakota,Mississippi,987.5368842406747
South Dakota,Missouri,582.0751830934225
South Dakota,Montana,488.8175260986298
South Dakota,Nebraska,201.8203555460065
South Dakota,Nevada,914.6651384512955
South Dakota,New Hampshire,1419.7904860085462
South Dakota,New Jersey,1335.610125156265
South Dakota,New Mexico,760.1643953250791
South Dakota,New York,1236.7195855489445
South Dakota,North Carolina,1259.1480397595562
South Dakota,North Dakota,207.91772302421043
South Dakota,Ohio,935.1703958136657
South Dakota,Oklahoma,627.8196399051856
South Dakota,Oregon,1008.0954779371393
South Dakota,Pennsylvania,1164.7977019570233
South Dakota,Rhode Island,1456.149057836698
South Dakota,South Carolina,1261.4593706055368
South Dakota,South Dakota,0.0
South Dakota,Tennessee,941.4790378386176
South Dakota,Texas,895.7663714067842
South Dakota,Utah,687.6957545216128
South Dakota,Vermont,1361.3721600728102
South Dakota,Virginia,1210.8130708271003
South Dakota,Washington,992.7082838845027
South Dakota,West Virginia,1089.0682825829747
South Dakota,Wisconsin,505.1732733729063
South Dakota,Wyoming,380.00952718729053
Tennessee,Alabama,213.9546177850456
Tennessee,Alaska,3311.3201344818026
Tennessee,Arizona,1434.6541137542451
Tennessee,Arkansas,350.2798400057474
Tennessee,California,1836.1126880934921
Tennessee,Colorado,1075.6234109865363
Tennessee,Connecticut,835.0991692360808
Tennessee,Delaware,633.8999409645194
Tennessee,District of Columbia,554.8439240897264
Tennessee,Florida,547.7551784809748
Tennessee,Georgia,277.190959100928
Tennessee,Hawaii,4319.976591053733
Tennessee,Idaho,1597.9630212110874
Tennessee,Illinois,327.69834460859585
Tennessee,Indiana,278.3966363085147
Tennessee,Iowa,575.7530013625292
Tennessee,Kansas,687.6785248851824
Tennessee,Kentucky,129.44343060560834
Tennessee,Louisiana,463.83381305900934
Tennessee,Maine,1109.7035590321088
Tennessee,Maryland,569.5478485645538
Tennessee,Massachusetts,896.3879535458265
Tennessee,Michigan,587.7822022062884
Tennessee,Minnesota,829.5796798913416
Tennessee,Mississippi,286.84751154944735
Tennessee,Missouri,378.66714792902155
Tennessee,Montana,1426.0318183409688
Tennessee,Nebraska,824.2843248181706
Tennessee,Nevada,1670.9056673945636
Tennessee,New Hampshire,951.4094683410478
Tennessee,New Jersey,702.9465520088872
Tennessee,New Mexico,1121.7140233909652
Tennessee,New York,757.2793051102052
Tennessee,North Carolina,392.0014242424788
Tennessee,North Dakota,1080.0167995060574
Tennessee,Ohio,361.7039271198939
Tennessee,Oklahoma,626.4410949191821
Tennessee,Oregon,1886.0078217914738
Tennessee,Pennsylvania,578.7497440202167
Tennessee,Rhode Island,892.3928931661936
Tennessee,South Carolina,337.39380430777226
Tennessee,South Dakota,941.4790378386176
Tennessee,Tennessee,0.0
Tennessee,Texas,805.8759228376196
Tennessee,Utah,1405.1004145378085
Tennessee,Vermont,919.1727354982157
Tennessee,Virginia,431.6943748183745
Tennessee,Washington,1916.6852146028011
Tennessee,West Virginia,369.394440266098
Tennessee,Wisconsin,634.602970789737
Tennessee,Wyoming,1232.0951568826213
Texas,Alabama,738.1095030592563
Texas,Alaska,3184.662400330291
Texas,Arizona,741.8793416735231
Texas,Arkansas,463.3208716941494
